"Country" "CCode" "INome" "Indicador" "Ano"
"119" "Kazakhstan" "KAZ" "Government expenditure on education, total (% of GDP)" 2.75095 "X2018"
"120" "Kenya" "KEN" "Government expenditure on education, total (% of GDP)" 5.32024 "X2018"
"121" "Kyrgyz Republic" "KGZ" "Government expenditure on education, total (% of GDP)" NA "X2018"
"122" "Cambodia" "KHM" "Government expenditure on education, total (% of GDP)" 2.16286 "X2018"
"123" "Kiribati" "KIR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"124" "St. Kitts and Nevis" "KNA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"125" "Korea, Rep." "KOR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"126" "Kuwait" "KWT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"127" "Latin America & Caribbean (excluding high income)" "LAC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"128" "Lao PDR" "LAO" "Government expenditure on education, total (% of GDP)" NA "X2018"
"129" "Lebanon" "LBN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"130" "Liberia" "LBR" "Government expenditure on education, total (% of GDP)" 2.58412 "X2018"
"131" "Libya" "LBY" "Government expenditure on education, total (% of GDP)" NA "X2018"
"132" "St. Lucia" "LCA" "Government expenditure on education, total (% of GDP)" 3.67959 "X2018"
"133" "Latin America & Caribbean" "LCN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"134" "Least developed countries: UN classification" "LDC" "Government expenditure on education, total (% of GDP)" 4.03814 "X2018"
"135" "Low income" "LIC" "Government expenditure on education, total (% of GDP)" 3.86729 "X2018"
"136" "Liechtenstein" "LIE" "Government expenditure on education, total (% of GDP)" NA "X2018"
"137" "Sri Lanka" "LKA" "Government expenditure on education, total (% of GDP)" 2.11189 "X2018"
"138" "Lower middle income" "LMC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"139" "Low & middle income" "LMY" "Government expenditure on education, total (% of GDP)" NA "X2018"
"140" "Lesotho" "LSO" "Government expenditure on education, total (% of GDP)" 6.51166 "X2018"
"141" "Late-demographic dividend" "LTE" "Government expenditure on education, total (% of GDP)" NA "X2018"
"142" "Lithuania" "LTU" "Government expenditure on education, total (% of GDP)" NA "X2018"
"143" "Luxembourg" "LUX" "Government expenditure on education, total (% of GDP)" NA "X2018"
"144" "Latvia" "LVA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"145" "Macao SAR, China" "MAC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"146" "St. Martin (French part)" "MAF" "Government expenditure on education, total (% of GDP)" NA "X2018"
"147" "Morocco" "MAR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"148" "Monaco" "MCO" "Government expenditure on education, total (% of GDP)" NA "X2018"
"149" "Moldova" "MDA" "Government expenditure on education, total (% of GDP)" 5.51108 "X2018"
"150" "Madagascar" "MDG" "Government expenditure on education, total (% of GDP)" 3.23481 "X2018"
"151" "Maldives" "MDV" "Government expenditure on education, total (% of GDP)" NA "X2018"
"152" "Middle East & North Africa" "MEA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"153" "Mexico" "MEX" "Government expenditure on education, total (% of GDP)" NA "X2018"
"154" "Marshall Islands" "MHL" "Government expenditure on education, total (% of GDP)" NA "X2018"
"155" "Middle income" "MIC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"156" "North Macedonia" "MKD" "Government expenditure on education, total (% of GDP)" NA "X2018"
"157" "Mali" "MLI" "Government expenditure on education, total (% of GDP)" NA "X2018"
"158" "Malta" "MLT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"159" "Myanmar" "MMR" "Government expenditure on education, total (% of GDP)" 1.9726 "X2018"
"160" "Middle East & North Africa (excluding high income)" "MNA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"161" "Montenegro" "MNE" "Government expenditure on education, total (% of GDP)" NA "X2018"
"162" "Mongolia" "MNG" "Government expenditure on education, total (% of GDP)" NA "X2018"
"163" "Northern Mariana Islands" "MNP" "Government expenditure on education, total (% of GDP)" NA "X2018"
"164" "Mozambique" "MOZ" "Government expenditure on education, total (% of GDP)" 5.59847 "X2018"
"165" "Mauritania" "MRT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"166" "Mauritius" "MUS" "Government expenditure on education, total (% of GDP)" 4.83459 "X2018"
"167" "Malawi" "MWI" "Government expenditure on education, total (% of GDP)" 4.71484 "X2018"
"168" "Malaysia" "MYS" "Government expenditure on education, total (% of GDP)" 4.53477 "X2018"
"169" "North America" "NAC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"170" "Namibia" "NAM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"171" "New Caledonia" "NCL" "Government expenditure on education, total (% of GDP)" NA "X2018"
"172" "Niger" "NER" "Government expenditure on education, total (% of GDP)" 4.9198 "X2018"
"173" "Nigeria" "NGA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"174" "Nicaragua" "NIC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"175" "Netherlands" "NLD" "Government expenditure on education, total (% of GDP)" NA "X2018"
"176" "Norway" "NOR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"177" "Nepal" "NPL" "Government expenditure on education, total (% of GDP)" 5.16365 "X2018"
"178" "Nauru" "NRU" "Government expenditure on education, total (% of GDP)" NA "X2018"
"179" "New Zealand" "NZL" "Government expenditure on education, total (% of GDP)" NA "X2018"
"180" "OECD members" "OED" "Government expenditure on education, total (% of GDP)" NA "X2018"
"181" "Oman" "OMN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"182" "Other small states" "OSS" "Government expenditure on education, total (% of GDP)" NA "X2018"
"183" "Pakistan" "PAK" "Government expenditure on education, total (% of GDP)" NA "X2018"
"184" "Panama" "PAN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"185" "Peru" "PER" "Government expenditure on education, total (% of GDP)" 3.71993 "X2018"
"186" "Philippines" "PHL" "Government expenditure on education, total (% of GDP)" NA "X2018"
"187" "Palau" "PLW" "Government expenditure on education, total (% of GDP)" NA "X2018"
"188" "Papua New Guinea" "PNG" "Government expenditure on education, total (% of GDP)" 1.9264 "X2018"
"189" "Poland" "POL" "Government expenditure on education, total (% of GDP)" NA "X2018"
"190" "Pre-demographic dividend" "PRE" "Government expenditure on education, total (% of GDP)" 4.2483 "X2018"
"191" "Puerto Rico" "PRI" "Government expenditure on education, total (% of GDP)" NA "X2018"
"192" "Korea, Dem. People’s Rep." "PRK" "Government expenditure on education, total (% of GDP)" NA "X2018"
"193" "Portugal" "PRT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"194" "Paraguay" "PRY" "Government expenditure on education, total (% of GDP)" NA "X2018"
"195" "West Bank and Gaza" "PSE" "Government expenditure on education, total (% of GDP)" NA "X2018"
"196" "Pacific island small states" "PSS" "Government expenditure on education, total (% of GDP)" NA "X2018"
"197" "Post-demographic dividend" "PST" "Government expenditure on education, total (% of GDP)" NA "X2018"
"198" "French Polynesia" "PYF" "Government expenditure on education, total (% of GDP)" NA "X2018"
"199" "Qatar" "QAT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"200" "Romania" "ROU" "Government expenditure on education, total (% of GDP)" NA "X2018"
"201" "Russian Federation" "RUS" "Government expenditure on education, total (% of GDP)" NA "X2018"
"202" "Rwanda" "RWA" "Government expenditure on education, total (% of GDP)" 3.11334 "X2018"
"203" "South Asia" "SAS" "Government expenditure on education, total (% of GDP)" 2.11189 "X2018"
"204" "Saudi Arabia" "SAU" "Government expenditure on education, total (% of GDP)" NA "X2018"
"205" "Sudan" "SDN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"206" "Senegal" "SEN" "Government expenditure on education, total (% of GDP)" 4.65201 "X2018"
"207" "Singapore" "SGP" "Government expenditure on education, total (% of GDP)" NA "X2018"
"208" "Solomon Islands" "SLB" "Government expenditure on education, total (% of GDP)" NA "X2018"
"209" "Sierra Leone" "SLE" "Government expenditure on education, total (% of GDP)" 7.13846 "X2018"
"210" "El Salvador" "SLV" "Government expenditure on education, total (% of GDP)" 3.60075 "X2018"
"211" "San Marino" "SMR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"212" "Somalia" "SOM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"213" "Serbia" "SRB" "Government expenditure on education, total (% of GDP)" NA "X2018"
"214" "Sub-Saharan Africa (excluding high income)" "SSA" "Government expenditure on education, total (% of GDP)" 4.60449 "X2018"
"215" "South Sudan" "SSD" "Government expenditure on education, total (% of GDP)" NA "X2018"
"216" "Sub-Saharan Africa" "SSF" "Government expenditure on education, total (% of GDP)" 4.60449 "X2018"
"217" "Small states" "SST" "Government expenditure on education, total (% of GDP)" NA "X2018"
"218" "Sao Tome and Principe" "STP" "Government expenditure on education, total (% of GDP)" 5.14907 "X2018"
"219" "Suriname" "SUR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"220" "Slovak Republic" "SVK" "Government expenditure on education, total (% of GDP)" NA "X2018"
"221" "Slovenia" "SVN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"222" "Sweden" "SWE" "Government expenditure on education, total (% of GDP)" NA "X2018"
"223" "Eswatini" "SWZ" "Government expenditure on education, total (% of GDP)" NA "X2018"
"224" "Sint Maarten (Dutch part)" "SXM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"225" "Seychelles" "SYC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"226" "Syrian Arab Republic" "SYR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"227" "Turks and Caicos Islands" "TCA" "Government expenditure on education, total (% of GDP)" 2.91435 "X2018"
"228" "Chad" "TCD" "Government expenditure on education, total (% of GDP)" 2.24185 "X2018"
"229" "East Asia & Pacific (IDA & IBRD countries)" "TEA" "Government expenditure on education, total (% of GDP)" 3.14565 "X2018"
"230" "Europe & Central Asia (IDA & IBRD countries)" "TEC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"231" "Togo" "TGO" "Government expenditure on education, total (% of GDP)" 5.42885 "X2018"
"232" "Thailand" "THA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"233" "Tajikistan" "TJK" "Government expenditure on education, total (% of GDP)" NA "X2018"
"234" "Turkmenistan" "TKM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"235" "Latin America & the Caribbean (IDA & IBRD countries)" "TLA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"236" "Timor-Leste" "TLS" "Government expenditure on education, total (% of GDP)" 4.12844 "X2018"
"237" "Middle East & North Africa (IDA & IBRD countries)" "TMN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"238" "Tonga" "TON" "Government expenditure on education, total (% of GDP)" NA "X2018"
"239" "South Asia (IDA & IBRD)" "TSA" "Government expenditure on education, total (% of GDP)" 2.11189 "X2018"
"240" "Sub-Saharan Africa (IDA & IBRD countries)" "TSS" "Government expenditure on education, total (% of GDP)" 4.60449 "X2018"
"241" "Trinidad and Tobago" "TTO" "Government expenditure on education, total (% of GDP)" NA "X2018"
"242" "Tunisia" "TUN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"243" "Turkey" "TUR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"244" "Tuvalu" "TUV" "Government expenditure on education, total (% of GDP)" NA "X2018"
"245" "Tanzania" "TZA" "Government expenditure on education, total (% of GDP)" 3.69644 "X2018"
"246" "Uganda" "UGA" "Government expenditure on education, total (% of GDP)" 2.52076 "X2018"
"247" "Ukraine" "UKR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"248" "Upper middle income" "UMC" "Government expenditure on education, total (% of GDP)" NA "X2018"
"249" "Uruguay" "URY" "Government expenditure on education, total (% of GDP)" NA "X2018"
"250" "United States" "USA" "Government expenditure on education, total (% of GDP)" NA "X2018"
"251" "Uzbekistan" "UZB" "Government expenditure on education, total (% of GDP)" NA "X2018"
"252" "St. Vincent and the Grenadines" "VCT" "Government expenditure on education, total (% of GDP)" 5.68122 "X2018"
"253" "Venezuela, RB" "VEN" "Government expenditure on education, total (% of GDP)" NA "X2018"
"254" "British Virgin Islands" "VGB" "Government expenditure on education, total (% of GDP)" NA "X2018"
"255" "Virgin Islands (U.S.)" "VIR" "Government expenditure on education, total (% of GDP)" NA "X2018"
"256" "Vietnam" "VNM" "Government expenditure on education, total (% of GDP)" 4.17277 "X2018"
"257" "Vanuatu" "VUT" "Government expenditure on education, total (% of GDP)" NA "X2018"
"258" "World" "WLD" "Government expenditure on education, total (% of GDP)" NA "X2018"
"259" "Samoa" "WSM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"260" "Kosovo" "XKX" "Government expenditure on education, total (% of GDP)" NA "X2018"
"261" "Yemen, Rep." "YEM" "Government expenditure on education, total (% of GDP)" NA "X2018"
"262" "South Africa" "ZAF" "Government expenditure on education, total (% of GDP)" 6.15899 "X2018"
"263" "Zambia" "ZMB" "Government expenditure on education, total (% of GDP)" 4.66738 "X2018"
"264" "Zimbabwe" "ZWE" "Government expenditure on education, total (% of GDP)" 4.60449 "X2018"
