"Country" "CCode" "INome" "Indicador" "Ano"
"104" "IDA blend" "IDB" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"105" "Indonesia" "IDN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"106" "IDA only" "IDX" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"107" "Isle of Man" "IMN" "Number of surgical procedures (per 100,000 population)" 9770 "X2014"
"108" "India" "IND" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"109" "Not classified" "INX" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"110" "Ireland" "IRL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"111" "Iran, Islamic Rep." "IRN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"112" "Iraq" "IRQ" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"113" "Iceland" "ISL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"114" "Israel" "ISR" "Number of surgical procedures (per 100,000 population)" 4879 "X2014"
"115" "Italy" "ITA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"116" "Jamaica" "JAM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"117" "Jordan" "JOR" "Number of surgical procedures (per 100,000 population)" 2982 "X2015"
"118" "Japan" "JPN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"119" "Kazakhstan" "KAZ" "Number of surgical procedures (per 100,000 population)" 4459 "X2015"
"120" "Kenya" "KEN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"121" "Kyrgyz Republic" "KGZ" "Number of surgical procedures (per 100,000 population)" 3045 "X2015"
"122" "Cambodia" "KHM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"123" "Kiribati" "KIR" "Number of surgical procedures (per 100,000 population)" 1718 "X2016"
"124" "St. Kitts and Nevis" "KNA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"125" "Korea, Rep." "KOR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"126" "Kuwait" "KWT" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"127" "Latin America & Caribbean (excluding high income)" "LAC" "Number of surgical procedures (per 100,000 population)" 9989.48216060693 "X2014"
"128" "Lao PDR" "LAO" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"129" "Lebanon" "LBN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"130" "Liberia" "LBR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"131" "Libya" "LBY" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"132" "St. Lucia" "LCA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"133" "Latin America & Caribbean" "LCN" "Number of surgical procedures (per 100,000 population)" 9989.3169150271 "X2014"
"134" "Least developed countries: UN classification" "LDC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"135" "Low income" "LIC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"136" "Liechtenstein" "LIE" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"137" "Sri Lanka" "LKA" "Number of surgical procedures (per 100,000 population)" 4943 "X2015"
"138" "Lower middle income" "LMC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"139" "Low & middle income" "LMY" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"140" "Lesotho" "LSO" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"141" "Late-demographic dividend" "LTE" "Number of surgical procedures (per 100,000 population)" 4897.40084813974 "X2014"
"142" "Lithuania" "LTU" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"143" "Luxembourg" "LUX" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"144" "Latvia" "LVA" "Number of surgical procedures (per 100,000 population)" 18395 "X2015"
"145" "Macao SAR, China" "MAC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"146" "St. Martin (French part)" "MAF" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"147" "Morocco" "MAR" "Number of surgical procedures (per 100,000 population)" 756 "X2015"
"148" "Monaco" "MCO" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"149" "Moldova" "MDA" "Number of surgical procedures (per 100,000 population)" 4898 "X2014"
"150" "Madagascar" "MDG" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"151" "Maldives" "MDV" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"152" "Middle East & North Africa" "MEA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"153" "Mexico" "MEX" "Number of surgical procedures (per 100,000 population)" 1303 "X2015"
"154" "Marshall Islands" "MHL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"155" "Middle income" "MIC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"156" "North Macedonia" "MKD" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"157" "Mali" "MLI" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"158" "Malta" "MLT" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"159" "Myanmar" "MMR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"160" "Middle East & North Africa (excluding high income)" "MNA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"161" "Montenegro" "MNE" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"162" "Mongolia" "MNG" "Number of surgical procedures (per 100,000 population)" 5339 "X2014"
"163" "Northern Mariana Islands" "MNP" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"164" "Mozambique" "MOZ" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"165" "Mauritania" "MRT" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"166" "Mauritius" "MUS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"167" "Malawi" "MWI" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"168" "Malaysia" "MYS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"169" "North America" "NAC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"170" "Namibia" "NAM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"171" "New Caledonia" "NCL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"172" "Niger" "NER" "Number of surgical procedures (per 100,000 population)" 263 "X2014"
"173" "Nigeria" "NGA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"174" "Nicaragua" "NIC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"175" "Netherlands" "NLD" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"176" "Norway" "NOR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"177" "Nepal" "NPL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"178" "Nauru" "NRU" "Number of surgical procedures (per 100,000 population)" 7130 "X2016"
"179" "New Zealand" "NZL" "Number of surgical procedures (per 100,000 population)" 5308 "X2016"
"180" "OECD members" "OED" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"181" "Oman" "OMN" "Number of surgical procedures (per 100,000 population)" 2293 "X2015"
"182" "Other small states" "OSS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"183" "Pakistan" "PAK" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"184" "Panama" "PAN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"185" "Peru" "PER" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"186" "Philippines" "PHL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"187" "Palau" "PLW" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"188" "Papua New Guinea" "PNG" "Number of surgical procedures (per 100,000 population)" 1264 "X2016"
"189" "Poland" "POL" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"190" "Pre-demographic dividend" "PRE" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"191" "Puerto Rico" "PRI" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"192" "Korea, Dem. People’s Rep." "PRK" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"193" "Portugal" "PRT" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"194" "Paraguay" "PRY" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"195" "West Bank and Gaza" "PSE" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"196" "Pacific island small states" "PSS" "Number of surgical procedures (per 100,000 population)" 1519.98411953978 "X2014"
"197" "Post-demographic dividend" "PST" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"198" "French Polynesia" "PYF" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"199" "Qatar" "QAT" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"200" "Romania" "ROU" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"201" "Russian Federation" "RUS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"202" "Rwanda" "RWA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"203" "South Asia" "SAS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"204" "Saudi Arabia" "SAU" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"205" "Sudan" "SDN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"206" "Senegal" "SEN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"207" "Singapore" "SGP" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"208" "Solomon Islands" "SLB" "Number of surgical procedures (per 100,000 population)" 868 "X2016"
"209" "Sierra Leone" "SLE" "Number of surgical procedures (per 100,000 population)" 400 "X2015"
"210" "El Salvador" "SLV" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"211" "San Marino" "SMR" "Number of surgical procedures (per 100,000 population)" 5145 "X2015"
"212" "Somalia" "SOM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"213" "Serbia" "SRB" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"214" "Sub-Saharan Africa (excluding high income)" "SSA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"215" "South Sudan" "SSD" "Number of surgical procedures (per 100,000 population)" 268 "X2014"
"216" "Sub-Saharan Africa" "SSF" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"217" "Small states" "SST" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"218" "Sao Tome and Principe" "STP" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"219" "Suriname" "SUR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"220" "Slovak Republic" "SVK" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"221" "Slovenia" "SVN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"222" "Sweden" "SWE" "Number of surgical procedures (per 100,000 population)" 15228 "X2014"
"223" "Eswatini" "SWZ" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"224" "Sint Maarten (Dutch part)" "SXM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"225" "Seychelles" "SYC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"226" "Syrian Arab Republic" "SYR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"227" "Turks and Caicos Islands" "TCA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"228" "Chad" "TCD" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"229" "East Asia & Pacific (IDA & IBRD countries)" "TEA" "Number of surgical procedures (per 100,000 population)" 2725.2549059322 "X2014"
"230" "Europe & Central Asia (IDA & IBRD countries)" "TEC" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"231" "Togo" "TGO" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"232" "Thailand" "THA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"233" "Tajikistan" "TJK" "Number of surgical procedures (per 100,000 population)" 1691 "X2015"
"234" "Turkmenistan" "TKM" "Number of surgical procedures (per 100,000 population)" 2698 "X2015"
"235" "Latin America & the Caribbean (IDA & IBRD countries)" "TLA" "Number of surgical procedures (per 100,000 population)" 10124.7706503609 "X2014"
"236" "Timor-Leste" "TLS" "Number of surgical procedures (per 100,000 population)" 433 "X2016"
"237" "Middle East & North Africa (IDA & IBRD countries)" "TMN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"238" "Tonga" "TON" "Number of surgical procedures (per 100,000 population)" 5061 "X2016"
"239" "South Asia (IDA & IBRD)" "TSA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"240" "Sub-Saharan Africa (IDA & IBRD countries)" "TSS" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"241" "Trinidad and Tobago" "TTO" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"242" "Tunisia" "TUN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"243" "Turkey" "TUR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"244" "Tuvalu" "TUV" "Number of surgical procedures (per 100,000 population)" 3417 "X2016"
"245" "Tanzania" "TZA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"246" "Uganda" "UGA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"247" "Ukraine" "UKR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"248" "Upper middle income" "UMC" "Number of surgical procedures (per 100,000 population)" 4667.88583887606 "X2014"
"249" "Uruguay" "URY" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"250" "United States" "USA" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"251" "Uzbekistan" "UZB" "Number of surgical procedures (per 100,000 population)" 2584 "X2015"
"252" "St. Vincent and the Grenadines" "VCT" "Number of surgical procedures (per 100,000 population)" 2509 "X2015"
"253" "Venezuela, RB" "VEN" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"254" "British Virgin Islands" "VGB" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"255" "Virgin Islands (U.S.)" "VIR" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"256" "Vietnam" "VNM" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"257" "Vanuatu" "VUT" "Number of surgical procedures (per 100,000 population)" 1277 "X2016"
"258" "World" "WLD" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"259" "Samoa" "WSM" "Number of surgical procedures (per 100,000 population)" 1552 "X2016"
"260" "Kosovo" "XKX" "Number of surgical procedures (per 100,000 population)" 1558 "X2014"
"261" "Yemen, Rep." "YEM" "Number of surgical procedures (per 100,000 population)" 158 "X2014"
"262" "South Africa" "ZAF" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"263" "Zambia" "ZMB" "Number of surgical procedures (per 100,000 population)" NA "X2014"
"264" "Zimbabwe" "ZWE" "Number of surgical procedures (per 100,000 population)" NA "X2014"
