"Country" "CCode" "INome" "Indicador" "Ano"
"109" "Not classified" "INX" "Fossil fuel energy consumption (% of total)" NA "X2015"
"110" "Ireland" "IRL" "Fossil fuel energy consumption (% of total)" 85.3428197664443 "X2015"
"111" "Iran, Islamic Rep." "IRN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"112" "Iraq" "IRQ" "Fossil fuel energy consumption (% of total)" NA "X2015"
"113" "Iceland" "ISL" "Fossil fuel energy consumption (% of total)" 11.288868750735 "X2015"
"114" "Israel" "ISR" "Fossil fuel energy consumption (% of total)" 97.3821241260262 "X2015"
"115" "Italy" "ITA" "Fossil fuel energy consumption (% of total)" 79.9484547354947 "X2015"
"116" "Jamaica" "JAM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"117" "Jordan" "JOR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"118" "Japan" "JPN" "Fossil fuel energy consumption (% of total)" 93.0264551074629 "X2015"
"119" "Kazakhstan" "KAZ" "Fossil fuel energy consumption (% of total)" NA "X2015"
"120" "Kenya" "KEN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"121" "Kyrgyz Republic" "KGZ" "Fossil fuel energy consumption (% of total)" NA "X2015"
"122" "Cambodia" "KHM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"123" "Kiribati" "KIR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"124" "St. Kitts and Nevis" "KNA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"125" "Korea, Rep." "KOR" "Fossil fuel energy consumption (% of total)" 81.0284758071445 "X2015"
"126" "Kuwait" "KWT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"127" "Latin America & Caribbean (excluding high income)" "LAC" "Fossil fuel energy consumption (% of total)" 90.4262079109407 "X2015"
"128" "Lao PDR" "LAO" "Fossil fuel energy consumption (% of total)" NA "X2015"
"129" "Lebanon" "LBN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"130" "Liberia" "LBR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"131" "Libya" "LBY" "Fossil fuel energy consumption (% of total)" NA "X2015"
"132" "St. Lucia" "LCA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"133" "Latin America & Caribbean" "LCN" "Fossil fuel energy consumption (% of total)" 87.8803884963167 "X2015"
"134" "Least developed countries: UN classification" "LDC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"135" "Low income" "LIC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"136" "Liechtenstein" "LIE" "Fossil fuel energy consumption (% of total)" NA "X2015"
"137" "Sri Lanka" "LKA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"138" "Lower middle income" "LMC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"139" "Low & middle income" "LMY" "Fossil fuel energy consumption (% of total)" 88.9604814478969 "X2015"
"140" "Lesotho" "LSO" "Fossil fuel energy consumption (% of total)" NA "X2015"
"141" "Late-demographic dividend" "LTE" "Fossil fuel energy consumption (% of total)" 78.9936888065695 "X2015"
"142" "Lithuania" "LTU" "Fossil fuel energy consumption (% of total)" NA "X2015"
"143" "Luxembourg" "LUX" "Fossil fuel energy consumption (% of total)" 80.562295207665 "X2015"
"144" "Latvia" "LVA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"145" "Macao SAR, China" "MAC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"146" "St. Martin (French part)" "MAF" "Fossil fuel energy consumption (% of total)" NA "X2015"
"147" "Morocco" "MAR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"148" "Monaco" "MCO" "Fossil fuel energy consumption (% of total)" NA "X2015"
"149" "Moldova" "MDA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"150" "Madagascar" "MDG" "Fossil fuel energy consumption (% of total)" NA "X2015"
"151" "Maldives" "MDV" "Fossil fuel energy consumption (% of total)" NA "X2015"
"152" "Middle East & North Africa" "MEA" "Fossil fuel energy consumption (% of total)" 97.3821241260262 "X2015"
"153" "Mexico" "MEX" "Fossil fuel energy consumption (% of total)" 90.4262079109407 "X2015"
"154" "Marshall Islands" "MHL" "Fossil fuel energy consumption (% of total)" NA "X2015"
"155" "Middle income" "MIC" "Fossil fuel energy consumption (% of total)" 88.9604814478969 "X2015"
"156" "North Macedonia" "MKD" "Fossil fuel energy consumption (% of total)" NA "X2015"
"157" "Mali" "MLI" "Fossil fuel energy consumption (% of total)" NA "X2015"
"158" "Malta" "MLT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"159" "Myanmar" "MMR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"160" "Middle East & North Africa (excluding high income)" "MNA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"161" "Montenegro" "MNE" "Fossil fuel energy consumption (% of total)" NA "X2015"
"162" "Mongolia" "MNG" "Fossil fuel energy consumption (% of total)" NA "X2015"
"163" "Northern Mariana Islands" "MNP" "Fossil fuel energy consumption (% of total)" NA "X2015"
"164" "Mozambique" "MOZ" "Fossil fuel energy consumption (% of total)" NA "X2015"
"165" "Mauritania" "MRT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"166" "Mauritius" "MUS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"167" "Malawi" "MWI" "Fossil fuel energy consumption (% of total)" NA "X2015"
"168" "Malaysia" "MYS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"169" "North America" "NAC" "Fossil fuel energy consumption (% of total)" 81.5022869331202 "X2015"
"170" "Namibia" "NAM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"171" "New Caledonia" "NCL" "Fossil fuel energy consumption (% of total)" NA "X2015"
"172" "Niger" "NER" "Fossil fuel energy consumption (% of total)" NA "X2015"
"173" "Nigeria" "NGA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"174" "Nicaragua" "NIC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"175" "Netherlands" "NLD" "Fossil fuel energy consumption (% of total)" 93.4610046096056 "X2015"
"176" "Norway" "NOR" "Fossil fuel energy consumption (% of total)" 56.9516286499811 "X2015"
"177" "Nepal" "NPL" "Fossil fuel energy consumption (% of total)" NA "X2015"
"178" "Nauru" "NRU" "Fossil fuel energy consumption (% of total)" NA "X2015"
"179" "New Zealand" "NZL" "Fossil fuel energy consumption (% of total)" 59.7491685361223 "X2015"
"180" "OECD members" "OED" "Fossil fuel energy consumption (% of total)" 79.6762980161753 "X2015"
"181" "Oman" "OMN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"182" "Other small states" "OSS" "Fossil fuel energy consumption (% of total)" 12.1495988742983 "X2015"
"183" "Pakistan" "PAK" "Fossil fuel energy consumption (% of total)" NA "X2015"
"184" "Panama" "PAN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"185" "Peru" "PER" "Fossil fuel energy consumption (% of total)" NA "X2015"
"186" "Philippines" "PHL" "Fossil fuel energy consumption (% of total)" NA "X2015"
"187" "Palau" "PLW" "Fossil fuel energy consumption (% of total)" NA "X2015"
"188" "Papua New Guinea" "PNG" "Fossil fuel energy consumption (% of total)" NA "X2015"
"189" "Poland" "POL" "Fossil fuel energy consumption (% of total)" 90.2913754356553 "X2015"
"190" "Pre-demographic dividend" "PRE" "Fossil fuel energy consumption (% of total)" NA "X2015"
"191" "Puerto Rico" "PRI" "Fossil fuel energy consumption (% of total)" NA "X2015"
"192" "Korea, Dem. People’s Rep." "PRK" "Fossil fuel energy consumption (% of total)" NA "X2015"
"193" "Portugal" "PRT" "Fossil fuel energy consumption (% of total)" 77.024122555839 "X2015"
"194" "Paraguay" "PRY" "Fossil fuel energy consumption (% of total)" NA "X2015"
"195" "West Bank and Gaza" "PSE" "Fossil fuel energy consumption (% of total)" NA "X2015"
"196" "Pacific island small states" "PSS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"197" "Post-demographic dividend" "PST" "Fossil fuel energy consumption (% of total)" 78.9955218951741 "X2015"
"198" "French Polynesia" "PYF" "Fossil fuel energy consumption (% of total)" NA "X2015"
"199" "Qatar" "QAT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"200" "Romania" "ROU" "Fossil fuel energy consumption (% of total)" NA "X2015"
"201" "Russian Federation" "RUS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"202" "Rwanda" "RWA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"203" "South Asia" "SAS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"204" "Saudi Arabia" "SAU" "Fossil fuel energy consumption (% of total)" NA "X2015"
"205" "Sudan" "SDN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"206" "Senegal" "SEN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"207" "Singapore" "SGP" "Fossil fuel energy consumption (% of total)" NA "X2015"
"208" "Solomon Islands" "SLB" "Fossil fuel energy consumption (% of total)" NA "X2015"
"209" "Sierra Leone" "SLE" "Fossil fuel energy consumption (% of total)" NA "X2015"
"210" "El Salvador" "SLV" "Fossil fuel energy consumption (% of total)" NA "X2015"
"211" "San Marino" "SMR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"212" "Somalia" "SOM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"213" "Serbia" "SRB" "Fossil fuel energy consumption (% of total)" NA "X2015"
"214" "Sub-Saharan Africa (excluding high income)" "SSA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"215" "South Sudan" "SSD" "Fossil fuel energy consumption (% of total)" NA "X2015"
"216" "Sub-Saharan Africa" "SSF" "Fossil fuel energy consumption (% of total)" NA "X2015"
"217" "Small states" "SST" "Fossil fuel energy consumption (% of total)" 12.1495988742983 "X2015"
"218" "Sao Tome and Principe" "STP" "Fossil fuel energy consumption (% of total)" NA "X2015"
"219" "Suriname" "SUR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"220" "Slovak Republic" "SVK" "Fossil fuel energy consumption (% of total)" 64.0914950988802 "X2015"
"221" "Slovenia" "SVN" "Fossil fuel energy consumption (% of total)" 61.114199486892 "X2015"
"222" "Sweden" "SWE" "Fossil fuel energy consumption (% of total)" 25.1170961346531 "X2015"
"223" "Eswatini" "SWZ" "Fossil fuel energy consumption (% of total)" NA "X2015"
"224" "Sint Maarten (Dutch part)" "SXM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"225" "Seychelles" "SYC" "Fossil fuel energy consumption (% of total)" NA "X2015"
"226" "Syrian Arab Republic" "SYR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"227" "Turks and Caicos Islands" "TCA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"228" "Chad" "TCD" "Fossil fuel energy consumption (% of total)" NA "X2015"
"229" "East Asia & Pacific (IDA & IBRD countries)" "TEA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"230" "Europe & Central Asia (IDA & IBRD countries)" "TEC" "Fossil fuel energy consumption (% of total)" 88.2975570921709 "X2015"
"231" "Togo" "TGO" "Fossil fuel energy consumption (% of total)" NA "X2015"
"232" "Thailand" "THA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"233" "Tajikistan" "TJK" "Fossil fuel energy consumption (% of total)" NA "X2015"
"234" "Turkmenistan" "TKM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"235" "Latin America & the Caribbean (IDA & IBRD countries)" "TLA" "Fossil fuel energy consumption (% of total)" 87.8803884963167 "X2015"
"236" "Timor-Leste" "TLS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"237" "Middle East & North Africa (IDA & IBRD countries)" "TMN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"238" "Tonga" "TON" "Fossil fuel energy consumption (% of total)" NA "X2015"
"239" "South Asia (IDA & IBRD)" "TSA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"240" "Sub-Saharan Africa (IDA & IBRD countries)" "TSS" "Fossil fuel energy consumption (% of total)" NA "X2015"
"241" "Trinidad and Tobago" "TTO" "Fossil fuel energy consumption (% of total)" NA "X2015"
"242" "Tunisia" "TUN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"243" "Turkey" "TUR" "Fossil fuel energy consumption (% of total)" 86.843187660708 "X2015"
"244" "Tuvalu" "TUV" "Fossil fuel energy consumption (% of total)" NA "X2015"
"245" "Tanzania" "TZA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"246" "Uganda" "UGA" "Fossil fuel energy consumption (% of total)" NA "X2015"
"247" "Ukraine" "UKR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"248" "Upper middle income" "UMC" "Fossil fuel energy consumption (% of total)" 88.9604814478969 "X2015"
"249" "Uruguay" "URY" "Fossil fuel energy consumption (% of total)" NA "X2015"
"250" "United States" "USA" "Fossil fuel energy consumption (% of total)" 82.4278282452692 "X2015"
"251" "Uzbekistan" "UZB" "Fossil fuel energy consumption (% of total)" NA "X2015"
"252" "St. Vincent and the Grenadines" "VCT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"253" "Venezuela, RB" "VEN" "Fossil fuel energy consumption (% of total)" NA "X2015"
"254" "British Virgin Islands" "VGB" "Fossil fuel energy consumption (% of total)" NA "X2015"
"255" "Virgin Islands (U.S.)" "VIR" "Fossil fuel energy consumption (% of total)" NA "X2015"
"256" "Vietnam" "VNM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"257" "Vanuatu" "VUT" "Fossil fuel energy consumption (% of total)" NA "X2015"
"258" "World" "WLD" "Fossil fuel energy consumption (% of total)" 79.6762980161753 "X2015"
"259" "Samoa" "WSM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"260" "Kosovo" "XKX" "Fossil fuel energy consumption (% of total)" NA "X2015"
"261" "Yemen, Rep." "YEM" "Fossil fuel energy consumption (% of total)" NA "X2015"
"262" "South Africa" "ZAF" "Fossil fuel energy consumption (% of total)" NA "X2015"
"263" "Zambia" "ZMB" "Fossil fuel energy consumption (% of total)" NA "X2015"
"264" "Zimbabwe" "ZWE" "Fossil fuel energy consumption (% of total)" NA "X2015"
